id;title;overview;release_date;vote_average
38080;'Le Juge et l''Assassin';'Joseph Bouvier, un être frustre, tente de tuer sa fiancée puis de se suicider. Double échec, mais il conserve deux balles dans la tête et est interné. Déclaré guéri, il quitte l’asile. Dès lors, il parcourt les routes violant et assassinant. L''ambitieux juge Rousseau finit par l’identifier, gagne sa confiance et fait tout pour que la peine de mort soit prononcée.';1976-03-10;7
572521;Gloria Mundi;Daniel sort de prison où il était incarcéré depuis de longues années et retourne à Marseille. Sylvie, son ex-femme, l’a prévenu qu’il était grand-père : leur fille Mathilda vient de donner naissance à une petite Gloria.  Le temps a passé, chacun a fait ou refait sa vie…  En venant à la rencontre du bébé, Daniel découvre une famille recomposée qui lutte par tous les moyens pour rester debout. Quand un coup du sort fait voler en éclat ce fragile équilibre, Daniel, qui n’a plus rien à perdre, va tout tenter pour les aider.;2019-11-27;6.3
77570;Le gitan;'Opposé à une société qui condamne les siens à l''errance et à la misère, le Gitan pille et vole par révolte autant que par nécessité. Le hasard met plusieurs fois sur sa route un perceur de coffres nommé Yan Kuq.';1975-12-05;6.2
515820;Mon Ket;Dany Versavel a un souci avec son fils : à 15 ans, Sullivan ne veut plus d’un père qui fait le king derrière les barreaux. Pour Dany, son « ket », c’est sa vie, hors de question de le laisser filer. Il décide donc de s’évader de prison prématurément ! Entre cavales, magouilles et petits bonheurs, il a tant de choses à lui enseigner. Un apprentissage à son image. Au pied de biche, sans pudeur ni retenue.  Mais là où l’on pouvait craindre le pire, se cache peut-être le meilleur…;2018-05-30;5.3
64296;Mes petites amoureuses;Daniel vit dans un village avec sa grand-mère. Un jour sa mère décide de le prendre avec elle à Narbonne et le place comme apprenti. Il doit alors renoncer à l’école.;1974-12-18;7
201759;La Marque des anges : Miserere;'A Paris, Lionel Kasdan, commissaire de la BRI à la retraite, enquête sur un meurtre étrange : un chef de chœur a été retrouvé mort dans sa paroisse, les tympans détruits, sans qu''aucun témoin n''ait apparemment assisté à la scène. De son côté, Frank Salek, un agent d''Interpol menacé d''être mis à pied par ses supérieurs à cause de son comportement excessif, traque la piste d''une organisation secrète, spécialisée dans le kidnapping d''enfants. Lorsque Salek apprend la mort du chef de chœur, il pense avoir établi un lien avec sa propre enquête et accepte de faire équipe avec Kasdan. Mais plus l''enquête avance, plus Salek semble perdre pied, comme rattrapé par un secret jusque-là enfoui. Dès lors, les deux hommes vont plonger dans une affaire qui trouve sa source dans les heures les plus sombres de la Seconde Guerre mondiale...';2013-06-26;6
11957;Peut-être;Le soir du réveillon de l’an 2000 Lucie demande a Arthur de lui faire un enfant. Lui ne se sent pas prêt à être père. Au cours de la soirée quand la fête bat son plein, Arthur vit une experience troublante. Il se retrouve transporté soixante‐dix ans plus tard dans un Paris ensablé. Il fait alors la rencontre d’un vieux monsieur chevelu qui affirme être son fils. Ce patriarche de soixante‐dix ans s’efforce alors de convaincre son géniteur de revenir dans le présent et de faire un enfant à Lucie, afin qu’il ne disparaisse pas.;1999-11-10;5.4
398366;Le Cœur en braille;'Marie est une adolescente passionnée de violoncelle et très douée à l''école. Victor est un garçon sympathique, dynamique, mais qui connaît quelques difficultés scolaires. Ignorant que Marie est en train de perdre la vue, Victor tombe amoureux d''elle. Et petit à petit, à sa grande surprise, Marie se met à l''aider... Lorsque Marie lui révèle son secret, un pacte est conclu entre les deux adolescents : Victor l''aide à cacher son état afin qu''elle puisse passer le concours d''entrée au conservatoire. Une amitié indéfectible va naître de ce duo improbable, prêt à tout pour faire front face au reste du monde.';2016-10-13;6.4
656274;Petite fille;A 2 ans et demi, Sasha a déclaré à sa mère : “quand je serai grand, je serai une fille”. Née dans un corps de garçon, Sasha se sent fille. Ce n’était pas “juste une envie passagère d’être comme maman”, comme le pensait alors sa mère. Âgée dorénavant de 7 ans, Sasha n’a pas changé d’avis. Ses parents ont accepté la situation. Chez eux, ils la laissent s’habiller en petite fille, mais ils se posent des questions. Car ils aimeraient surtout que Sasha puisse vivre sa vie comme elle l’entend. Le réalisateur a suivi Sasha et sa famille au quotidien pendant un an.;2020-09-25;8
446130;La Mélodie;'À bientôt 50 ans, Simon est un violoniste émérite, mais au creux de sa carrière et de sa vie. Il atterrit dans la classe orchestre de 6ème d’un collège parisien, dirigée par le bienveillant Monsieur Farid. Ses méthodes d’enseignement rigides rendent ses débuts laborieux et ne facilitent pas ses rapports avec des élèves difficiles. Parmi eux il y a Arnold, un enfant à la timidité maladive, mais passionné et très doué pour le violon. Au contact du talent brut d''Arnold et de l''énergie joyeuse du reste de la classe, Simon revit et renoue avec les joies de la musique. Aura-t-il assez d’énergie pour surmonter les obstacles et tenir sa promesse d’emmener les enfants jouer à la Philharmonie ?';2017-11-08;6.4
514577;Nos batailles;Olivier se démène au sein de son entreprise pour combattre les injustices. Mais du jour au lendemain quand Laura, sa femme, quitte le domicile, il lui faut concilier éducation des enfants, vie de famille et activité professionnelle. Face à ses nouvelles responsabilités, il bataille pour trouver un nouvel équilibre, car Laura ne revient pas.;2018-10-03;6.4
223946;Les Gazelles;'Marie et Eric, trentenaires en couple depuis le lycée, signent l''achat de leur premier appartement quand Marie est saisie d’un doute vertigineux. Sa rencontre avec un beau brun ténébreux va précipiter sa décision : elle quitte Eric pour plonger dans le grand bain du plaisir et de la liberté.  Mais elle va surtout se manger le fond de la piscine…  Et découvrir un monde sans pitié : à son âge, le célibat est vite perçu comme une tare suspecte.  Éclairée par des amitiés nouvelles, Marie va apprendre à envisager son célibat comme une chance d''où elle pourrait sortir plus forte, et enfin prête à être heureuse.';2014-03-26;5.1
34145;Classe tous risques;'Gangster condamné à mort par contumace et recherché par la police, Abel Davos s''est réfugié en Italie avec sa femme Thérèse et ses deux enfants. Mais après un coup avec son ami Raymond, sur le point d''être retrouvé, il doit rentrer clandestinement en France. En débarquant sur une plage déserte, deux douaniers les surprennent, provoquant une fusillade tuant Thérèse et Raymond. Resté seul avec ses enfants, Abel fait appel à ses amis Riton et Fargier, à Paris pour venir les chercher à Nice, qui ne peuvent venir eux-mêmes mais lui envoient un homme sûr, Éric Stark, avec une ambulance. Davos se lie d''amitié avec le jeune homme, qui le cache dans une chambre de bonne de son immeuble...';1960-03-23;7.2
158423;Max;'Max a 6 ans. Elle vit avec son père Toni, un voyou au grand coeur. Pour Noël, Max décide de lui offrir Rose, une fille de joie rencontrée dans la rue et qu''elle a prise d''affection. Malgré la situation compliquée, Toni va avoir du mal à refuser le « cadeau » de sa fille, il va devoir cohabiter avec Rose...';2013-01-18;5.7
78568;Fin août, début septembre;'Gabriel travaille dans le monde de l''édition et propose à son ami Adrien de réaliser un reportage sur sa vie pour une station régionale de France 3. Ensemble, ils partent donc dans l''est de la France pour ce travail. Adrien se confie à Gabriel sur ses soucis d''argent et sa vision de sa carrière de romancier. Gabriel de son côté vit la fin de sa séparation de sa compagne Jenny avec laquelle il a vécu de nombreuses années et qui continue d''éprouver des sentiments pour lui. Ils sont toujours confrontés à la difficile vente de leur appartement. Gabriel débute pour sa part une histoire intense avec une jeune femme, Anne, passionnée et instable...';1999-02-10;5.9
2813;Violette Nozière;Au cours des années 1930, Violette Nozière est une adolescente qui se prostitue en secret. Ses parents, chez qui elle vit, ne remarquent rien : ni son père Baptiste Nozière , ni sa mère Germaine Nozière. En révolte contre leur mode de vie et leur mentalité étriqués, elle tombe amoureuse d’un jeune panier-percé, Jean Dabin, qu’elle fait pratiquement vivre grâce à de petits vols chez ses parents ainsi qu’avec le bénéfice issu de la prostitution occasionnelle.Pendant ce temps, ses parents sont informés par le médecin de Violette qu’elle a la syphilis. Violette réussit à convaincre plus ou moins sa mère, tout de même méfiante, et son père, plus indulgent, que d’une manière ou d’une autre, c’est d’eux qu’elle a hérité la maladie. Grâce à ce prétexte, elle arrive à leur faire prendre un médicament qui est en fait du poison. Son père meurt mais sa mère en réchappe, et Violette se voit arrêtée et accusée du meurtre. Pour se défendre elle affirme que son père avait abusé d’elle.;1978-05-24;6.7
36143;Flandres;'De nos jours, dans les Flandres, amoureux de la jeune Barbe, son amie d''enfance, Demester supporte avec détachement ses moeurs étranges et ses amants.  Lui et deux jeunes gars du pays partent s''enrôler comme soldats dans un conflit lointain.  Attendant les soldats, seule en Flandres, Barbe dépérit. Quant à Demester, il se transforme en guerrier, traversant avec une indifférence qui ne se relâchera jamais les combats meurtriers, le viol, la barbarie.  Tragiquement, la guerre exacerbera les sentiments et les liens de ces deux êtres, les menant aux extrémités de leur condition.';2006-08-30;6.1
2363;Les Cousins;Charles, jeune provincial sérieux et travailleur, débarque à Neuilly chez son cousin Paul, cynique et grand séducteur. Tous deux travaillent leur droit. Charles tombe alors amoureux de Florence, mais Paul en fait sa maîtresse...;1959-03-11;6.7
640561;Énorme;Ça lui prend d’un coup à 40 ans : Frédéric veut un bébé, Claire elle n’en a jamais voulu et ils étaient bien d’accord là-dessus. Il commet l’impardonnable et lui fait un enfant dans le dos. Claire se transforme en baleine et Frédéric devient gnangnan.;2020-09-02;4.9
13678;Le dernier trappeur;'Au coeur des Montagnes Rocheuses, Norman vit avec Nebraska, une indienne Nahanni, et ses chiens de traîneaux. Déconnectés des besoins créés par la société moderne, ils se nourrissent des produits de la chasse et de la pêche. Norman fabrique ses raquettes, son traîneau, son canoë avec le bois et l''écorce prélevés en forêt. Une fois par an, Norman effectue un voyage jusqu''en ville pour vendre ses peaux et acheter le peu dont il a besoin : farine, allumettes, bougies, piles pour son transistor...';2004-12-12;6.7
15709;'De l''autre côté du lit';'Alors que la routine s''installe dans le couple d''Hugo et Ariane après dix ans de mariage, ils décident d''échanger leur vie. Ariane se retrouve ainsi à la tête d''une société de location de matériel de chantier alors qu''Hugo devient vendeur de bijoux à domicile.';2009-01-07;5.4
305455;Le Père Noël;En cette nuit de Noël, Antoine, six ans, n’a qu’une idée en tête : rencontrer le Père Noël et faire un tour de traîneau avec lui dans les étoiles… Alors quand celui-ci tombe comme par magie sur son balcon, Antoine est trop émerveillé pour voir en ce Père Noël un cambrioleur déguisé, qui dérobe les bijoux dans les appartements des beaux quartiers. Et malgré tous les efforts du Père Noël pour se débarrasser d’un Antoine déterminé, ils vont former alors un duo invraisemblable, parcourant Paris de toit en toit, chacun à la recherche de son rêve.;2014-12-04;6.8
